col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,sumABCD,open_ratio,ratio_wk,meanABCD,vary_rate,vary_week_rate,vary_week3month_rate,holiday_sale,holiday3month_sale,economy,comment_cnt,per_pay,Monday,Tues,Wends,Thurs,Friday,cate_1_0,cate_1_1,cate_1_2,cate_2_0,cate_2_1,cate_2_2,cate_2_3,cate_2_4,cate_2_5,cate_2_6,cate_2_7,cate_2_8,cate_2_9,cate_2_10,cate_3_0,cate_3_1,cate_3_2,cate_3_3,cate_3_4,cate_3_5,cate_3_6,cate_3_7,cate_3_8,location_id,shop_info_level_0,shop_info_level_1,shop_info_level_2,view_0_x,view_1_x,view_2_x,view_3_x,view_4_x,view_5_x,view_6_x,view_0_y,view_1_y,view_2_y,view_3_y,view_4_y,view_5_y,view_6_y,std,max,min,median,mad,var
438.0,466.0,446.0,437.0,448.0,454.0,369.0,382.0,422.0,426.0,437.0,608.0,585.0,414.0,6332,1.0,0.343651295009,452.285714286,88,484,758,499,598,0.69952,0.0,19,418,418,418,418,418,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253,0.0,1.0,0.0,40,37,37,52,55,42,40,32,36,30,26,31,23,20,66.6395915716,608,369,437.5,43.4081632653,4440.83516484
62.0,82.0,95.0,75.0,75.0,66.0,46.0,68.0,61.0,53.0,57.0,69.0,68.0,66.0,943,1.0,0.28525980912,67.3571428571,11,93,93,73,73,1.0,0.0,14,65,65,65,65,65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93,0.0,0.0,1.0,20,16,12,14,9,18,17,18,18,17,14,17,9,9,12.2198271602,95,46,67.0,8.64285714286,149.324175824
11.0,14.0,17.0,29.0,65.0,73.0,69.0,82.0,58.0,44.0,74.0,41.0,40.0,59.0,676,1.0,0.239644970414,48.2857142857,21,101,50,33,26,0.92035,3.0,12,56,56,56,56,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,659,0.0,0.0,1.0,8,6,4,8,5,7,8,9,4,7,11,10,1,7,23.8309061496,82,11,51.0,20.2857142857,567.912087912
103.0,124.0,104.0,112.0,76.0,106.0,51.0,42.0,51.0,49.0,68.0,148.0,120.0,46.0,1200,1.0,0.415833333333,85.7142857143,25,106,135,105,116,0.77426,2.0,7,64,64,64,64,64,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,1.0,0.0,0.0,8,14,6,6,9,2,7,5,2,3,10,6,5,11,34.9844549466,148,42,89.5,31.0,1223.91208791
98.0,109.0,122.0,98.0,110.0,123.0,134.0,128.0,111.0,134.0,155.0,127.0,137.0,119.0,1705,1.0,0.311730205279,121.785714286,20,106,107,143,144,0.93549,0.0,2,150,150,150,150,150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,264,0.0,1.0,0.0,1,2,2,0,0,0,0,1,1,0,0,0,0,1,15.8317041768,155,98,122.5,12.2448979592,250.642857143
275.0,270.0,339.0,323.0,404.0,364.0,322.0,290.0,266.0,308.0,320.0,289.0,265.0,352.0,4387,1.0,0.298837474356,313.357142857,33,219,127,226,299,0.69734,0.0,9,313,313,313,313,313,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,423,0.0,1.0,0.0,11,8,11,7,10,15,8,13,6,10,10,15,20,11,41.3644350078,404,265,314.0,32.9285714286,1711.01648352
224.0,231.0,273.0,277.0,273.0,261.0,260.0,323.0,353.0,367.0,407.0,374.0,321.0,352.0,4296,1.0,0.270367783985,306.857142857,38,217,384,263,300,1.0,8.0,10,307,307,307,307,307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,357,0.0,0.0,1.0,33,37,26,35,35,24,12,18,23,16,18,30,28,15,57.4347216651,407,224,299.0,49.8571428571,3298.74725275
111.0,104.0,83.0,58.0,53.0,58.0,50.0,54.0,67.0,57.0,59.0,83.0,90.0,48.0,975,1.0,0.324615384615,69.6428571429,13,86,149,67,82,0.68466,6.0,14,65,65,65,65,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55,0.0,0.0,1.0,14,11,9,15,27,17,5,12,15,18,11,19,13,11,20.7349839749,111,48,58.5,17.5408163265,429.93956044
374.0,395.0,408.0,440.0,372.0,293.0,286.0,301.0,258.0,253.0,283.0,231.0,259.0,298.0,4451,1.0,0.34430465064,317.928571429,28,193,457,167,289,1.0,8.0,14,302,302,302,302,302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,229,0.0,0.0,1.0,29,28,17,10,24,14,15,7,15,7,17,15,8,8,66.4500556065,440,231,295.5,57.0510204082,4415.60989011
1553.0,1505.0,1613.0,1631.0,1664.0,1728.0,1651.0,1693.0,1650.0,1662.0,1601.0,1935.0,1900.0,1709.0,23495,1.0,0.304043413492,1678.21428571,124,674,1130,1352,1935,0.93549,2.0,19,1789,1789,1789,1789,1789,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1093,0.0,1.0,0.0,32,41,49,44,50,42,24,18,30,38,12,41,19,14,117.309700938,1935,1505,1656.5,81.9897959184,13761.5659341
231.0,247.0,266.0,274.0,216.0,123.0,138.0,147.0,164.0,174.0,215.0,176.0,208.0,195.0,2774,1.0,0.359048305696,198.142857143,33,205,291,151,164,1.0,0.0,4,154,154,154,154,154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229,0.0,1.0,0.0,0,1,0,1,1,2,0,0,0,3,4,4,1,0,46.948182799,274,123,201.5,38.5714285714,2204.13186813
140.0,124.0,115.0,147.0,128.0,150.0,154.0,140.0,158.0,143.0,176.0,170.0,152.0,137.0,2034,1.0,0.275073746313,145.285714286,14,68,60,89,133,0.68466,5.0,8,138,138,138,138,138,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,730,0.0,0.0,1.0,28,19,17,16,22,20,13,21,28,12,22,16,13,17,16.7810725403,176,115,145.0,12.8571428571,281.604395604
72.0,61.0,62.0,61.0,78.0,65.0,62.0,64.0,92.0,82.0,99.0,95.0,106.0,80.0,1079,1.0,0.328081556997,77.0714285714,10,39,50,60,72,0.83054,1.0,4,71,71,71,71,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,203,1.0,0.0,0.0,7,9,6,5,8,3,4,2,3,4,4,1,2,1,15.711163526,106,61,75.0,13.2142857143,246.840659341
221.0,196.0,132.0,96.0,74.0,93.0,89.0,67.0,86.0,76.0,85.0,84.0,118.0,83.0,1500,1.0,0.311,107.142857143,21,187,265,110,136,0.54192,7.0,15,117,117,117,117,117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,872,0.0,0.0,1.0,29,18,14,22,28,34,20,20,22,24,20,29,18,24,46.3960494718,221,67,87.5,34.0612244898,2152.59340659
238.0,249.0,199.0,231.0,217.0,213.0,169.0,232.0,215.0,225.0,162.0,198.0,257.0,230.0,3035,1.0,0.322075782537,216.785714286,39,168,114,256,259,0.84909,0.0,17,230,230,230,230,230,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,158,1.0,0.0,0.0,1,0,4,2,0,1,1,0,3,0,2,7,4,1,27.3894380863,257,162,221.0,20.6734693878,750.181318681
102.0,81.0,89.0,108.0,143.0,107.0,120.0,120.0,151.0,138.0,136.0,90.0,117.0,151.0,1653,0.857142857143,0.201451905626,118.071428571,33,251,194,80,56,0.68466,6.0,1,61,61,61,61,61,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197,1.0,0.0,0.0,17,12,12,8,9,4,13,10,14,11,9,5,6,7,23.2162551996,151,81,118.5,18.9285714286,538.994505495
0.0,0.0,0.0,0.0,289.0,436.0,341.0,335.0,344.0,323.0,366.0,550.0,587.0,333.0,3904,0.47619047619,0.238473360656,278.857142857,110,694,907,564,701,1.0,0.0,20,391,391,391,391,391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,731,0.0,1.0,0.0,12,23,17,14,16,21,13,13,20,14,13,22,18,6,201.540931954,587,0,334.0,159.346938776,40618.7472527
62.0,78.0,74.0,96.0,61.0,62.0,51.0,49.0,52.0,40.0,91.0,66.0,69.0,41.0,892,1.0,0.357062780269,63.7142857143,16,82,122,58,75,0.92549,0.0,2,62,62,62,62,62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,16.954366678,96,40,62.0,13.1020408163,287.450549451
59.0,81.0,55.0,64.0,55.0,56.0,63.0,52.0,53.0,47.0,78.0,96.0,88.0,48.0,895,1.0,0.406703910615,63.9285714286,24,84,77,126,131,0.89222,2.0,7,81,81,81,81,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,297,1.0,0.0,0.0,15,7,8,10,8,9,7,8,6,5,7,4,6,8,15.558644818,96,47,57.5,12.4795918367,242.071428571
63.0,57.0,47.0,54.0,68.0,57.0,65.0,54.0,54.0,67.0,57.0,64.0,68.0,55.0,830,1.0,0.29578313253,59.2857142857,9,27,25,55,55,0.90034,0.0,3,54,54,54,54,54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,490,0.0,1.0,0.0,1,1,3,0,2,2,1,3,1,0,2,3,1,1,6.4976749857,68,47,57.0,5.61224489796,42.2197802198
130.0,124.0,113.0,106.0,116.0,113.0,93.0,83.0,92.0,90.0,111.0,140.0,142.0,81.0,1534,1.0,0.347131681877,109.571428571,13,82,62,98,118,0.89222,1.0,14,94,94,94,94,94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,422,1.0,0.0,0.0,17,11,19,10,4,7,7,4,8,12,14,7,10,10,19.944979263,142,81,112.0,16.0612244898,397.802197802
48.0,63.0,56.0,78.0,45.0,74.0,45.0,54.0,47.0,33.0,50.0,58.0,77.0,40.0,768,1.0,0.337239583333,54.8571428571,16,51,37,73,78,0.92035,2.0,15,52,52,52,52,52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,667,0.0,0.0,1.0,9,8,8,5,4,9,5,8,5,5,8,8,7,9,13.8556133743,78,33,52.0,10.9795918367,191.978021978
90.0,107.0,83.0,120.0,140.0,146.0,163.0,145.0,129.0,161.0,189.0,154.0,141.0,149.0,1917,1.0,0.286124152321,136.928571429,17,158,127,75,110,0.92035,2.0,9,133,133,133,133,133,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,761,0.0,1.0,0.0,9,12,8,7,8,9,7,5,8,8,6,7,5,44,29.005209839,189,83,143.0,22.2346938776,841.302197802
383.0,385.0,440.0,486.0,498.0,472.0,485.0,473.0,488.0,501.0,499.0,593.0,588.0,484.0,6775,1.0,0.313653136531,483.928571429,48,300,214,420,509,0.90034,0.0,17,478,478,478,478,478,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,552,0.0,1.0,0.0,4,8,6,4,6,12,5,8,15,4,4,9,12,10,59.2458557924,593,383,485.5,38.0918367347,3510.07142857
93.0,96.0,105.0,100.0,100.0,100.0,96.0,87.0,80.0,105.0,92.0,102.0,97.0,78.0,1331,1.0,0.314800901578,95.0714285714,14,83,83,94,94,0.97835,0.0,16,85,85,85,85,85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,780,1.0,0.0,0.0,1,2,0,3,6,5,1,4,2,5,1,6,6,4,8.41668933374,105,78,96.5,6.47959183673,70.8406593407
107.0,91.0,101.0,93.0,101.0,94.0,108.0,114.0,108.0,106.0,128.0,130.0,143.0,107.0,1531,1.0,0.304702808622,109.357142857,19,64,57,107,125,1.0,1.0,12,105,105,105,105,105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,898,1.0,0.0,0.0,8,6,1,1,2,2,1,1,3,0,2,4,2,1,15.0210475045,143,91,107.0,11.0816326531,225.631868132
46.0,31.0,31.0,29.0,43.0,68.0,60.0,73.0,69.0,72.0,86.0,49.0,80.0,79.0,816,1.0,0.305759803922,58.2857142857,12,120,105,40,43,0.81247,1.0,1,45,45,45,45,45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104,1.0,0.0,0.0,8,9,7,8,5,12,9,7,5,10,5,4,9,8,19.8123060881,86,29,64.0,17.2448979592,392.527472527
64.0,77.0,46.0,62.0,49.0,36.0,32.0,37.0,43.0,41.0,36.0,79.0,48.0,53.0,703,1.0,0.293029871977,50.2142857143,24,189,177,89,74,0.83054,1.0,19,63,63,63,63,63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,687,1.0,0.0,0.0,5,12,11,5,8,2,9,10,5,3,1,5,4,5,15.0750867911,79,32,47.0,11.9897959184,227.258241758
118.0,147.0,127.0,139.0,105.0,100.0,110.0,74.0,106.0,85.0,146.0,98.0,113.0,120.0,1588,1.0,0.342569269521,113.428571429,22,80,114,93,110,0.92549,2.0,17,105,105,105,105,105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,429,1.0,0.0,0.0,12,19,12,11,7,9,14,10,9,7,11,9,3,7,21.5003194456,147,74,111.5,16.6326530612,462.263736264
33.0,52.0,52.0,52.0,51.0,50.0,42.0,54.0,45.0,68.0,59.0,50.0,56.0,60.0,724,1.0,0.263812154696,51.7142857143,10,53,49,50,58,1.0,1.0,8,60,60,60,60,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,699,1.0,0.0,0.0,8,8,3,7,2,3,1,3,2,3,3,4,2,5,8.35213995083,68,33,52.0,5.61224489796,69.7582417582
22.0,32.0,37.0,39.0,98.0,131.0,124.0,160.0,175.0,139.0,138.0,61.0,52.0,159.0,1367,1.0,0.183613752743,97.6428571429,35,95,95,37,40,1.0,3.0,15,128,128,128,128,128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1033,0.0,1.0,0.0,11,13,13,19,7,10,8,9,6,12,8,8,6,7,55.0225228609,175,22,111.0,48.9795918367,3027.47802198
68.0,71.0,62.0,51.0,58.0,73.0,48.0,53.0,58.0,72.0,65.0,66.0,99.0,68.0,912,1.0,0.333333333333,65.1428571429,10,41,49,63,74,0.83435,0.0,17,63,63,63,63,63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,874,1.0,0.0,0.0,2,0,4,2,1,1,3,3,3,0,1,1,1,10,12.5872777216,99,48,65.5,8.71428571429,158.43956044
89.0,81.0,82.0,83.0,120.0,112.0,133.0,128.0,108.0,117.0,111.0,132.0,155.0,148.0,1599,1.0,0.287054409006,114.214285714,16,114,129,78,71,1.0,0.0,3,79,79,79,79,79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,943,1.0,0.0,0.0,1,3,6,5,5,3,8,5,3,5,4,5,1,1,24.0358020507,155,81,114.5,19.0714285714,577.71978022
77.0,72.0,83.0,67.0,115.0,108.0,136.0,147.0,88.0,127.0,127.0,92.0,94.0,112.0,1445,1.0,0.256401384083,103.214285714,18,119,81,62,79,0.90034,4.0,6,99,99,99,99,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47,0.0,1.0,0.0,13,11,9,16,0,16,8,11,11,6,6,7,10,10,25.0942180635,147,67,101.0,21.3571428571,629.71978022
125.0,138.0,177.0,136.0,88.0,133.0,132.0,123.0,104.0,128.0,153.0,190.0,163.0,107.0,1897,1.0,0.330521876647,135.5,18,61,64,100,163,0.87462,5.0,12,128,128,128,128,128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,180,0.0,1.0,0.0,35,12,14,11,14,28,21,13,34,15,19,15,17,15,27.9608242423,190,88,132.5,20.5714285714,781.807692308
273.0,302.0,336.0,384.0,154.0,164.0,142.0,144.0,174.0,173.0,193.0,273.0,279.0,131.0,3122,1.0,0.318225496477,223.0,42,216,110,215,239,1.0,3.0,11,154,154,154,154,154,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,697,1.0,0.0,0.0,19,5,18,9,7,13,5,12,18,8,11,8,12,9,82.4509178006,384,131,183.5,72.7142857143,6798.15384615
109.0,108.0,85.0,77.0,71.0,75.0,80.0,74.0,66.0,63.0,82.0,122.0,109.0,63.0,1184,1.0,0.35472972973,84.5714285714,17,87,138,96,121,0.97835,5.0,12,91,91,91,91,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,138,0.0,0.0,1.0,20,18,15,24,20,25,15,8,21,10,14,20,12,7,19.3975188172,122,63,78.5,15.7346938776,376.263736264
124.0,109.0,124.0,164.0,119.0,97.0,136.0,148.0,118.0,102.0,117.0,180.0,178.0,121.0,1837,1.0,0.32362547632,131.214285714,25,123,117,129,145,0.68466,0.0,19,110,110,110,110,110,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,910,0.0,1.0,0.0,8,7,7,6,10,6,9,5,4,9,14,9,5,6,26.6030032181,180,97,122.5,21.4183673469,707.71978022
9.0,9.0,22.0,17.0,123.0,163.0,141.0,133.0,134.0,116.0,114.0,16.0,30.0,133.0,1160,1.0,0.189224137931,82.8571428571,45,118,86,23,31,0.68017,1.0,5,139,139,139,139,139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122,1.0,0.0,0.0,3,4,3,7,2,7,8,4,4,6,7,7,3,4,60.3462536507,163,9,115.0,56.306122449,3641.67032967
329.0,303.0,296.0,426.0,385.0,488.0,397.0,390.0,453.0,433.0,517.0,602.0,632.0,370.0,6021,1.0,0.347616674971,430.071428571,60,362,451,373,354,0.84909,13.0,13,275,275,275,275,275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,665,0.0,0.0,1.0,72,70,77,81,97,122,58,82,78,66,120,88,95,64,101.706564561,632,296,411.5,77.7959183673,10344.2252747
54.0,62.0,62.0,58.0,32.0,46.0,44.0,37.0,44.0,49.0,51.0,82.0,48.0,39.0,708,1.0,0.357344632768,50.5714285714,16,68,41,67,72,0.52708,0.0,17,47,47,47,47,47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,754,0.0,1.0,0.0,60,31,29,42,39,6,6,10,8,3,5,5,4,19,12.6959368771,82,32,48.5,9.36734693878,161.186813187
253.0,294.0,271.0,309.0,222.0,249.0,215.0,218.0,203.0,250.0,255.0,361.0,380.0,197.0,3677,1.0,0.34212673375,262.642857143,35,189,140,193,267,1.0,6.0,15,174,174,174,174,174,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,507,0.0,0.0,1.0,17,13,21,8,11,12,14,6,10,11,12,12,10,11,56.1092439153,380,197,251.5,43.112244898,3148.24725275
114.0,112.0,76.0,115.0,79.0,115.0,89.0,90.0,106.0,82.0,99.0,117.0,125.0,73.0,1392,1.0,0.367097701149,99.4285714286,22,112,110,116,122,0.68017,0.0,18,100,100,100,100,100,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,930,1.0,0.0,0.0,2,4,2,1,2,8,3,2,4,1,3,5,1,3,17.6011987604,125,73,102.5,15.4285714286,309.802197802
169.0,168.0,151.0,167.0,123.0,131.0,101.0,113.0,116.0,93.0,136.0,216.0,197.0,129.0,2010,1.0,0.331343283582,143.571428571,44,301,91,206,193,0.68466,0.0,19,129,129,129,129,129,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,818,0.0,1.0,0.0,26,29,15,16,34,23,16,23,26,25,22,20,8,3,36.0164797445,216,93,133.5,29.5102040816,1297.18681319
92.0,95.0,116.0,106.0,172.0,143.0,167.0,182.0,163.0,186.0,177.0,143.0,102.0,162.0,2006,1.0,0.234546360917,143.285714286,21,112,83,82,94,0.85827,1.0,5,125,125,125,125,125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,813,1.0,0.0,0.0,9,6,3,7,8,8,2,6,3,4,3,2,2,4,34.4035520783,186,92,152.5,29.4285714286,1183.6043956
84.0,105.0,105.0,101.0,149.0,148.0,160.0,101.0,103.0,126.0,91.0,78.0,69.0,110.0,1530,1.0,0.277450980392,109.285714286,20,138,178,62,90,0.85827,1.0,10,132,132,132,132,132,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79,1.0,0.0,0.0,5,10,14,6,8,5,6,8,7,3,1,5,6,1,27.3395418661,160,69,104.0,20.9387755102,747.450549451
42.0,55.0,63.0,63.0,81.0,92.0,87.0,85.0,69.0,98.0,88.0,83.0,87.0,94.0,1087,1.0,0.272769089236,77.6428571429,11,53,77,44,59,0.81247,1.0,4,75,75,75,75,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,682,1.0,0.0,0.0,20,16,18,9,22,22,28,15,23,26,36,29,18,25,16.5278652484,98,42,84.0,13.7448979592,273.17032967
125.0,130.0,125.0,116.0,112.0,119.0,99.0,116.0,61.0,127.0,98.0,124.0,129.0,112.0,1593,1.0,0.332391713748,113.785714286,16,105,95,125,135,0.69734,2.0,1,118,118,118,118,118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65,1.0,0.0,0.0,16,7,11,10,10,5,10,6,8,5,7,8,6,4,18.234281203,130,61,117.5,12.4183673469,332.489010989
99.0,111.0,121.0,154.0,167.0,159.0,201.0,173.0,182.0,174.0,185.0,146.0,179.0,172.0,2223,1.0,0.260683760684,158.785714286,19,139,135,89,95,0.61656,0.0,4,102,102,102,102,102,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,240,1.0,0.0,0.0,14,12,3,9,2,3,3,2,9,5,7,2,6,8,29.8255919315,201,99,169.5,23.2755102041,889.565934066
95.0,85.0,109.0,79.0,96.0,75.0,97.0,72.0,87.0,101.0,100.0,98.0,80.0,70.0,1244,1.0,0.299437299035,88.8571428571,12,79,82,54,74,0.90034,1.0,12,59,59,59,59,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,587,0.0,1.0,0.0,6,16,5,4,10,8,1,5,3,8,2,9,3,6,12.2214007938,109,70,91.0,10.5714285714,149.362637363
